name,facebook,twitter,website,genre,mtv,,,,,name
Meek Mill,http://www.facebook.com/199361046769455,http://www.twitter.com/meekmill,http://www.meekmilldreamteam.com,Hip-Hop,http://www.mtv.com/artists/meek-mill/biography,,,,,Meek Mill
Usher,http://www.facebook.com/6564142497,http://www.twitter.com/usher,http://usherworld.com/,Pop,http://www.mtv.com/artists/usher/biography,,,,,Usher
BRANDY CLARK,http://www.facebook.com/theBrandyClark,http://twitter.com/TheBrandyClark,,Alternative Country,http://www.cmt.com/artists/brandy-clark/biography,,,,,BRANDY CLARK
Dolly Parton,http://www.facebook.com/20470969754,http://www.twitter.com/dollyparton,http://dollypartonentertainment.com,Country,http://www.cmt.com/artists/dolly-parton/biography,,,,,Dolly Parton
Foo Fighters,http://www.facebook.com/25098475544,http://www.twitter.com/foofighters,http://www.foofighters.com,Rock,http://www.mtv.com/artists/foo-fighters/biography,,,,,Foo Fighters
Mark Wills,http://www.facebook.com/7746416382,http://www.twitter.com/markwillsmusic,http://www.markwills.com/,Country,http://www.cmt.com/artists/mark-wills/biography,,,,,Mark Wills
Prince Royce,,,,,http://www.mtv.com/artists/prince-royce/biography,,,,,Prince Royce
Pentatonix,http://www.facebook.com/Pentatonix,http://twitter.com/ptxofficial,http://www.ptxofficial.com,Pop,http://www.mtv.com/artists/pentatonix/biography,,,,,Pentatonix
Flo Rida,http://www.facebook.com/53856904324,http://www.twitter.com/official_flo,http://officialflo.com,Rap,http://www.mtv.com/artists/flo-rida/biography,,,,,Flo Rida
Whitney Houston,http://www.facebook.com/89579399804,http://www.twitter.com/officialwhitney,http://www.whitneyhouston.com/,Pop,http://www.mtv.com/artists/whitney-houston/biography,,,,,Whitney Houston
Avril Lavigne,http://www.facebook.com/5413509299,http://www.twitter.com/avrillavigne,http://www.avrillavigne.com/,Pop,http://www.mtv.com/artists/avril-lavigne/biography,,,,,Avril Lavigne
Pharrell Williams,http://www.facebook.com/213641182015617,http://www.twitter.com/pharrell,http://iamOTHER.com,Pop,http://www.mtv.com/artists/pharrell-williams/biography,,,,,Pharrell Williams
Dwight Yoakam,http://www.facebook.com/7178551770,http://www.twitter.com/dwightyoakam,http://www.dwightyoakam.com,Country,http://www.cmt.com/artists/dwight-yoakam/biography,,,,,Dwight Yoakam
Lee Brice,http://www.facebook.com/9651654487,http://www.twitter.com/leebrice,http://www.leebrice.com/,Country,http://www.cmt.com/artists/lee-brice/biography,,,,,Lee Brice
Barbara Mandrell,,,http://www.barbara-mandrell.com/,Country,http://www.cmt.com/artists/barbara-mandrell/biography,,,,,Barbara Mandrell
Black Veil Brides,http://www.facebook.com/29687767833,http://www.twitter.com/blackveilbrides,,Rock,http://www.mtv.com/artists/black-veil-brides/biography,,,,,Black Veil Brides
Jamey Johnson,http://www.facebook.com/31852080992,http://www.twitter.com/jameyjohnsonal,,Country,http://www.cmt.com/artists/jamey-johnson/biography,,,,,Jamey Johnson
Jimmy Fortune,,,,,http://www.cmt.com/artists/jimmy-fortune/biography,,,,,Jimmy Fortune
YonnieMcfly,,http://www.twitter.com/yonniemcfly_d,http://www.YonnieMcfly.com,Hip-Hop/Rap,http://www.mtv.com/artists/yonniemcfly/biography,,,,,YonnieMcfly
Johnny Cash,http://www.facebook.com/8651510029,http://www.twitter.com/http://www.johnnycashonline.com,http://www.johnnycashonline.com,Country,http://www.cmt.com/artists/johnny-cash/biography,,,,,Johnny Cash
Nick Jonas,,,,,http://www.mtv.com/artists/nick-jonas/biography,,,,,Nick Jonas
Vince Gill,http://www.facebook.com/22603454048,http://www.twitter.com/vgcom,http://www.vincegill.com/,Country,http://www.cmt.com/artists/vince-gill/biography,,,,,Vince Gill
Imagine Dragons,http://www.facebook.com/39643821406,http://www.twitter.com/imaginedragons,http://imaginedragonsmusic.com,Alternative,http://www.mtv.com/artists/imagine-dragons/biography,,,,,Imagine Dragons
Jake Owen,http://www.facebook.com/6903559045,http://www.twitter.com/jakeowen,http://jakeowen.net,Contemporary Country,http://www.cmt.com/artists/jake-owen/biography,,,,,Jake Owen
Larry Hernandez,http://www.facebook.com/136267609713,http://www.twitter.com/larryhernandez1,,Rock,http://www.mtv.com/artists/larry-hernandez/biography,,,,,Larry Hernandez
Martina McBride,http://www.facebook.com/6659508218,http://www.twitter.com/martinamcbride,http://martinamcbride.com,Country,http://www.cmt.com/artists/martina-mcbride/biography,,,,,Martina McBride
Colt Ford,http://www.facebook.com/204566625314,http://www.twitter.com/coltford,http://www.coltford.com,Country,http://www.cmt.com/artists/colt-ford/biography,,,,,Colt Ford
Dierks Bentley,http://www.facebook.com/13084565132,http://www.twitter.com/dierksbentley,http://dierks.com,Country,http://www.cmt.com/artists/dierks-bentley/biography,,,,,Dierks Bentley
Guns N' Roses,http://www.facebook.com/10901008068,http://www.twitter.com/gunsnroses,http://www.gnronline.com/,Rock,http://www.mtv.com/artists/guns-n-roses/biography,,,,,Guns N' Roses
Justin Timberlake,http://www.facebook.com/5718732097,http://www.twitter.com/jtimberlake,http://www.justintimberlake.com,Pop,http://www.mtv.com/artists/justin-timberlake/biography,,,,,Justin Timberlake
Kelly Clarkson,http://www.facebook.com/18481194560,http://www.twitter.com/kelly_clarkson,http://kellyclarkson.com,Pop,http://www.mtv.com/artists/kelly-clarkson/biography,,,,,Kelly Clarkson
Metallica,http://www.facebook.com/10212595263,http://www.twitter.com/metallica,http://www.metclub.com,Metal,http://www.mtv.com/artists/metallica/biography,,,,,Metallica
Scotty McCreery,http://www.facebook.com/165470373502507,http://www.twitter.com/scottymccreery,http://www.scottymccreery.com,Country,http://www.cmt.com/artists/scotty-mccreery/biography,,,,,Scotty McCreery
The Weekend,,,,,http://www.mtv.com/artists/the-weekend/biography,,,,,The Weekend
Bim Skala Bim,,http://www.twitter.com/bimskalabim,,Rock,http://www.mtv.com/artists/bim-skala-bim/biography,,,,,Bim Skala Bim
Mark Ronson,http://www.facebook.com/20253701872,http://www.twitter.com/markronson,,Dance/Electronic,http://www.mtv.com/artists/mark-ronson/biography,,,,,Mark Ronson
Merle Haggard,http://www.facebook.com/59475527430,http://www.twitter.com/merlehaggard,http://www.countrymusichalloffame.com/inductees/merle_haggard.html,Country,http://www.cmt.com/artists/merle-haggard/biography,,,,,Merle Haggard
Bea Miller,,,,Pop,http://www.mtv.com/artists/bea-miller/biography,,,,,Bea Miller
Alessia Cara,http://www.facebook.com/1562052684006497,http://www.twitter.com/alessiacara,http://www.alessiacara.com,Pop,http://www.mtv.com/artists/alessia-cara/biography,,,,,Alessia Cara
A Thousand Horses,http://www.facebook.com/140900989256246,http://www.twitter.com/athousandhorses,http://www.athousandhorses.com,Southern Rock,http://www.mtv.com/artists/a-thousand-horses/biography,,,,,A Thousand Horses
Brooks & Dunn,http://www.facebook.com/5897132990,http://www.twitter.com/brooks_dunn,http://www.brooks-dunn.com,Country,http://www.cmt.com/artists/brooks-and-dunn/biography,,,,,Brooks & Dunn
Elle King,http://www.facebook.com/ElleKingMusic,http://www.twitter.com/ellekingmusic,http://elleking.com/,Alternative,http://www.mtv.com/artists/elle-king/biography,,,,,Elle King
Rod Stewart,http://www.facebook.com/59088763306,http://www.twitter.com/rodstewart,http://www.rodstewart.com/,Rock,http://www.mtv.com/artists/rod-stewart/biography,,,,,Rod Stewart
The Cadillac Three,,,http://www.thecadillacthree.com,Outlaw Country,http://www.cmt.com/artists/the-cadillac-three/biography,,,,,The Cadillac Three
Jacob Whitesides,,,http://www.jacobwhitesides.com,Singer/Songwriter,http://www.mtv.com/artists/jacob-whitesides/biography,,,,,Jacob Whitesides
Ja Rule,http://www.facebook.com/119828351443213,http://www.twitter.com/ruleyork,http://www.jarule.net/,Hip-Hop/Rap,http://www.mtv.com/artists/ja-rule/biography,,,,,Ja Rule
Lauren Alaina,http://www.facebook.com/105000049578720,http://www.twitter.com/lauren_alaina,http://www.laurenalainaofficial.com,Country,http://www.cmt.com/artists/lauren-alaina/biography,,,,,Lauren Alaina
Marc Anthony,http://www.facebook.com/113876538634359,http://www.twitter.com/marcanthony,http://www.marcanthonyonline.com/,World/International,http://www.mtv.com/artists/marc-anthony/biography,,,,,Marc Anthony
The Game,,,,,http://www.mtv.com/artists/the-game/biography,,,,,The Game
The Pussycat Dolls,http://www.facebook.com/8589928685,http://www.twitter.com/pussycatdolls,,Pop,http://www.mtv.com/artists/the-pussycat-dolls/biography,,,,,The Pussycat Dolls
Tyler Farr,http://www.facebook.com/149292208435739,http://www.twitter.com/tylerfarr,http://tylerfarr.com,Contemporary Country,http://www.cmt.com/artists/tyler-farr/biography,,,,,Tyler Farr
Clare Dunn,http://www.facebook.com/246852776931,,http://www.claredunn.com,Country,http://www.cmt.com/artists/clare-dunn/biography,,,,,Clare Dunn
Adam Lambert,http://www.facebook.com/82805678650,http://www.twitter.com/adamlambert,http://www.adamofficial.com,Pop,http://www.mtv.com/artists/adam-lambert/biography,,,,,Adam Lambert
Andrea Bocelli,http://www.facebook.com/161955833817648,http://www.twitter.com/andreabocelli,,World/International,http://www.mtv.com/artists/andrea-bocelli/biography,,,,,Andrea Bocelli
Gary Allan,http://www.facebook.com/8446822431,http://www.twitter.com/garyallan,http://www.garyallan.com,Country,http://www.cmt.com/artists/gary-allan/biography,,,,,Gary Allan
George Jones,http://www.facebook.com/216710610435,http://www.twitter.com/gjpossum,http://www.georgejones.com/home/index.htm,syndicated_group_a,http://www.cmt.com/artists/george-jones/biography,,,,,George Jones
Joe Jonas,http://www.facebook.com/joejonas,https://twitter.com/joejonas,,R&B,http://www.mtv.com/artists/joe-jonas/biography,,,,,Joe Jonas
Krystal Keith,http://www.facebook.com/304248129607518,http://www.twitter.com/krystalkeith,http://www.krystalkeith.com,Country,http://www.cmt.com/artists/krystal-keith/biography,,,,,Krystal Keith
Ray Charles,http://www.facebook.com/430894850091,http://www.twitter.com/raycharles_tm,http://www.raycharles.com/,Vocal Jazz,http://www.mtv.com/artists/ray-charles/biography,,,,,Ray Charles
Red Hot Chili Peppers,http://www.facebook.com/8335563918,http://www.twitter.com/chilipeppers,http://redhotchilipeppers.com/,Rock,http://www.mtv.com/artists/red-hot-chili-peppers/biography,,,,,Red Hot Chili Peppers
The Oak Ridge Boys,,,http://www.oakridgeboys.com,Country,http://www.cmt.com/artists/the-oak-ridge-boys/biography,,,,,The Oak Ridge Boys
Kevin Gates,,,,,http://www.mtv.com/artists/kevin-gates/biography,,,,,Kevin Gates
Cassadee Pope,,http://www.twitter.com/cassadeepope,http://www.cassadeepope.com/,Country,http://www.cmt.com/artists/cassadee-pope/biography,,,,,Cassadee Pope
August Alsina,http://www.facebook.com/124216134351838,http://www.twitter.com/augustalsina,http://www.augustalsina.com/,R&B/Soul,http://www.mtv.com/artists/august-alsina/biography,,,,,August Alsina
Rich Homie Quan,,,,,http://www.mtv.com/artists/rich-homie-quan/biography,,,,,Rich Homie Quan
Air Supply,http://www.facebook.com/215243435202692,http://www.twitter.com/airsupplymusic,http://www.airsupplymusic.com/,Pop,http://www.mtv.com/artists/air-supply/biography,,,,,Air Supply
Brandy,http://www.facebook.com/20023195409,http://www.twitter.com/4everbrandy,http://www.foreverbrandy.com,R&B/Soul,http://www.mtv.com/artists/brandy/biography,,,,,Brandy
OneRepublic,http://www.facebook.com/24983228911,http://www.twitter.com/onerepublic,http://onerepublic.net/,Pop/Rock,http://www.mtv.com/artists/onerepublic/biography,,,,,OneRepublic
Pitbull,http://www.facebook.com/95051637400,http://www.twitter.com/pitbull,http://www.pitbullmusic.com,Pop/Rock,http://www.mtv.com/artists/pitbull/biography,,,,,Pitbull
Robin Thicke,http://www.facebook.com/13980066602,http://www.twitter.com/robinthicke,http://www.robinthicke.com/,R&B/Soul,http://www.mtv.com/artists/robin-thicke/biography,,,,,Robin Thicke
Snoop Dogg,http://www.facebook.com/11455644806,http://www.twitter.com/snoopdogg,http://snoopdogg.com/,Hip-Hop/Rap,http://www.mtv.com/artists/snoop-dogg/biography,,,,,Snoop Dogg
Travis Tritt,http://www.facebook.com/242248712465129,http://www.twitter.com/travistritt,http://travistritt.com/,Country,http://www.cmt.com/artists/travis-tritt/biography,,,,,Travis Tritt
Chvrches,http://www.facebook.com/334533196573280,http://www.twitter.com/chvrches,http://chvrch.es,Electronica,http://www.mtv.com/artists/chvrches/biography,,,,,Chvrches
Lorde,http://www.facebook.com/508598672491191,http://www.twitter.com/lordemusic,http://lorde.co.nz/,Alternative,http://www.mtv.com/artists/lorde/biography,,,,,Lorde
Alison Krauss & Union Station,http://www.facebook.com/93061076450,http://www.twitter.com/alisonkrauss,http://www.alisonkrauss.com,Bluegrass,http://www.cmt.com/artists/alison-krauss-union-station/biography,,,,,Alison Krauss & Union Station
A$AP Rocky,http://www.facebook.com/118907304865324,http://www.twitter.com/asvpxrocky,http://www.asapmob.com/,Hip-Hop/Rap,http://www.mtv.com/artists/asap-rocky/biography,,,,,A$AP Rocky
Jeremih,http://www.facebook.com/146502425512481,http://www.twitter.com/jeremih,,R&B,http://www.mtv.com/artists/jeremih/biography,,,,,Jeremih
Panic! At the Disco,http://www.facebook.com/panicatthedisco,http://twitter.com/panicatthedisco,http://www.panicatthedisco.com,Alternative,http://www.mtv.com/artists/panic-at-the-disco/biography,,,,,Panic! At the Disco
Sheryl Crow,http://www.facebook.com/11477613346,http://www.twitter.com/sherylcrow,http://www.sherylcrow.com,Country,http://www.cmt.com/artists/sheryl-crow/biography,,,,,Sheryl Crow
Trace Adkins,http://www.facebook.com/5922927830,http://www.twitter.com/traceadkins,http://www.traceadkins.com,Country,http://www.cmt.com/artists/trace-adkins/biography,,,,,Trace Adkins
Tyga,http://www.facebook.com/11592717710,http://www.twitter.com/tyga,,Hip-Hop/Rap,http://www.mtv.com/artists/tyga/biography,,,,,Tyga
Ruby Rose,,,,,http://www.mtv.com/artists/ruby-rose/biography,,,,,Ruby Rose
Bone Thugs-n-Harmony,http://www.facebook.com/41289363957,http://www.twitter.com/realbonethugs,http://bonethugsnharmony.com/,Hip-Hop/Rap,http://www.mtv.com/artists/bone-thugs-n-harmony/biography,,,,,Bone Thugs-n-Harmony
David Nail,http://www.facebook.com/356519822318,http://www.twitter.com/davidnail,http://www.davidnail.com,Country,http://www.cmt.com/artists/david-nail/biography,,,,,David Nail
Duran Duran,http://www.facebook.com/8744372732,http://www.twitter.com/duranduran,http://www.duranduran.com/,New Wave,http://www.mtv.com/artists/duran-duran/biography,,,,,Duran Duran
Kip Moore,http://www.facebook.com/124153915630,http://www.twitter.com/kipmooremusic,,Country,http://www.cmt.com/artists/kip-moore/biography,,,,,Kip Moore
Wallpaper.,http://www.facebook.com/wallpapermusic,http://www.twitter.com/Wallpaper.,http://www.thisiswallpaper.com,Pop,http://www.mtv.com/artists/wallpaper/biography,,,,,Wallpaper.
Dej Loaf,,,,Hip-Hop,http://www.mtv.com/artists/dej-loaf/biography,,,,,Dej Loaf
Ashley Monroe,http://www.facebook.com/6220094289,http://www.twitter.com/ashleymonroe,http://www.ashleymonroe.com,Country,http://www.cmt.com/artists/ashley-monroe/biography,,,,,Ashley Monroe
Christina Aguilera,http://www.facebook.com/5565627823,http://www.twitter.com/xtina,http://www.christinaaguilera.com/,Pop,http://www.mtv.com/artists/christina-aguilera/biography,,,,,Christina Aguilera
Diana Ross,http://www.facebook.com/374654685883,http://twitter.com/missdianaross,http://dianaross.com/,R&B/Soul,http://www.mtv.com/artists/diana-ross/biography,,,,,Diana Ross
Luciano Pavarotti,http://www.facebook.com/231480671026,http://www.twitter.com/luciano3rdtenor,,Pop,http://www.mtv.com/artists/luciano-pavarotti/biography,,,,,Luciano Pavarotti
Lucky Dube,,,,Reggae,http://www.mtv.com/artists/lucky-dube-00/biography,,,,,Lucky Dube
Nas,http://www.facebook.com/113591595350795,http://www.twitter.com/nas,http://www.streetsdisciple.com/,Hip-Hop,http://www.mtv.com/artists/nas/biography,,,,,Nas
Norah Jones,http://www.facebook.com/5204238009,http://www.twitter.com/norahjones,http://www.norahjones.com,Pop,http://www.mtv.com/artists/norah-jones/biography,,,,,Norah Jones
Mason Noise,,,,Contemporary R&B,http://www.mtv.com/artists/mason-noise/biography,,,,,Mason Noise
Madelyn Victoria,,,http://star1ent.com/madelyn-victoria,Country,http://www.cmt.com/artists/madelyn-victoria/biography,,,,,Madelyn Victoria
Alicia Keys,http://www.facebook.com/6558867050,http://www.twitter.com/aliciakeys,http://aliciakeys.com,R&B/Soul,http://www.mtv.com/artists/alicia-keys/biography,,,,,Alicia Keys
Avicii,http://www.facebook.com/26435256798,http://www.twitter.com/avicii,,Dance/Electronic,http://www.mtv.com/artists/avicii/biography,,,,,Avicii
Bryan Adams,,,,,http://www.mtv.com/artists/bryan-adams/biography,,,,,Bryan Adams
Faith Hill,http://www.facebook.com/5991618586,http://www.twitter.com/faithhill,http://www.faithhill.com,Country,http://www.cmt.com/artists/faith-hill/biography,,,,,Faith Hill
MGK,http://www.facebook.com/77825595484,http://www.twitter.com/machinegunkelly,http://mgklaceup.com,Rap,http://www.mtv.com/artists/mgk/biography,,,,,MGK
Scarface,,http://www.twitter.com/brothermob,,Hip-Hop/Rap,http://www.mtv.com/artists/scarface/biography,,,,,Scarface
Austin Mahone,http://www.facebook.com/183409211679665,http://www.twitter.com/austinmahone,http://www.AustinMahone.com,Pop,http://www.mtv.com/artists/austin-mahone/biography,,,,,Austin Mahone
Disclosure,,,,,http://www.mtv.com/artists/disclosure/biography,,,,,Disclosure
